RIC,WeeklyPrice,Dateweek,issuedate,Currency,Countryissd,Amountissd,RRating,Industry,treat,gbd,dummynewlyissued,dummypricesoilplunge,currency_group,countryissd_group,rr4ting_group,industry_group,idrics,resmatr,logresmatr,duration,duplicates,cyg1,cyg2,cyg3,cyg4,cyg5,cyg6,cyg7,cyg8,cyg9,cyg10,cyg11,cyg12,cyg13,cyg14,cyg15,cyg16,cyg17,cyg18,cyg19,cyg20,cyg21,cyg22,cyg23,cyg24,cyg25,cyg26,cyg27,cyg28,cyg29,cyg30,cyg31,coung1,coung2,coung3,coung4,coung5,coung6,coung7,coung8,coung9,coung10,coung11,coung12,coung13,coung14,coung15,coung16,coung17,coung18,coung19,coung20,coung21,coung22,coung23,coung24,coung25,coung26,coung27,coung28,coung29,coung30,coung31,coung32,coung33,coung34,coung35,coung36,coung37,coung38,coung39,coung40,coung41,coung42,rrg1,rrg2,rrg3,rrg4,rrg5,rrg6,rrg7,rrg8,rrg9,indg1,indg2,indg3,indg4,indg5,indg6,indg7,indg8,indg9,indg10,logAmountissd,_pscore,_treated,_support,_weight,_WeeklyPrice,_id,_n1,_nn,_pdif,greenplunge
IN132560099=,104.051,8/22/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,.13330001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.6748377191055571,Treated,On support,1,104.339,692742,669369,1,.0000674136116298,0
IN132560099=,103.749,8/23/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,23.691999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.9356989333412967,Treated,On support,1,101.1256,714533,671612,1,.0000216301054703,0
IN132560099=,103.884,8/24/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,7.9668002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7904188114187221,Treated,On support,1,100.562,703139,670513,1,.0000964207491189,0
IN132560099=,103.913,8/25/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.7431002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7741210415477342,Treated,On support,1,101.2049,700739,670403,1,.000026593312593,0
IN132560099=,103.879,8/26/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,3.5855999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7289270308726994,Treated,On support,1,114.3283,695177,669979,1,.0000628029939772,0
IN132560099=,103.879,8/29/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.7621002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7743794496422823,Treated,On support,1,111.921,700795,670404,1,.0000940200503766,0
IN132560099=,103.86,8/30/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,.037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.6732670633976756,Treated,On support,1,101.398,692686,669350,1,.0000145531116096,0
IN132560099=,104.079,8/31/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.9658999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7041103694807422,Treated,On support,1,98.52200000000001,693639,669749,1,.0000236621340517,0
IN132560099=,103.868,9/1/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.9658999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7041103694807422,Treated,On support,1,98.52200000000001,693640,669749,1,.0000236621340517,0
IN132560099=,103.93,9/2/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,12.8039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.8477461120358077,Treated,On support,1,101.923,709790,671038,1,.0000934936483491,0
IN132560099=,103.921,9/5/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.9720001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7772230143717145,Treated,On support,1,106.476,701537,670432,1,4.23968369512e-06,0
IN132560099=,104.269,9/6/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.2550001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7674255850705058,Treated,On support,1,101.597,699404,670326,1,5.70560490698e-06,0
IN132560099=,104.247,9/7/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.9720001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7772230143717145,Treated,On support,1,106.476,701538,670432,1,4.23968369512e-06,0
IN132560099=,103.894,9/8/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,4.5244999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7428213827866774,Treated,On support,1,101.447,696164,670092,1,.0000874985526533,0
IN132560099=,103.66,9/9/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.9658999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7041103694807422,Treated,On support,1,98.52200000000001,693641,669749,1,.0000236621340517,0
IN132560099=,103.618,9/12/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.9658999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7041103694807422,Treated,On support,1,98.52200000000001,693642,669749,1,.0000236621340517,0
IN132560099=,103.433,9/13/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,.37810001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.6788164011895881,Treated,On support,1,105.304,692811,669427,1,6.78922450503e-06,0
IN132560099=,103.737,9/14/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,3.5855999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7289270308726994,Treated,On support,1,114.3283,695178,669979,1,.0000628029939772,0
IN132560099=,103.579,9/15/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.9658999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7041103694807422,Treated,On support,1,98.52200000000001,693643,669749,1,.0000236621340517,0
IN132560099=,103.589,9/16/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.9658999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7041103694807422,Treated,On support,1,98.52200000000001,693644,669749,1,.0000236621340517,0
IN132560099=,103.658,9/19/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,2.0028999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7046887433439266,Treated,On support,1,102.471,693686,669764,1,.0000270775163702,0
IN132560099=,103.688,9/20/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.0875001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7651027441386002,Treated,On support,1,100.804,699175,670312,1,.000036555744702,0
IN132560099=,103.65,9/21/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.8760999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7027044793952175,Treated,On support,1,101.0727,693550,669737,1,.0000357611162941,0
IN132560099=,103.928,9/22/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.8049998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7749622852887414,Treated,On support,1,87.09220000000001,701172,670411,1,.0000307476501972,0
IN132560099=,103.926,9/23/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,3.0144999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7202962208155234,Treated,On support,1,96.9066,694257,669892,1,.000149772315672,0
IN132560099=,104.106,9/26/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7033608375360467,Treated,On support,1,101.565,693574,669744,1,.0001690926028668,0
IN132560099=,104.084,9/27/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,16.209101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.8811872292766915,Treated,On support,1,107.1202,711643,671314,1,.0001948760609399,0
IN132560099=,104.073,9/28/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7033608375360467,Treated,On support,1,101.565,693575,669744,1,.0001690926028668,0
IN132560099=,103.998,9/29/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,3.6024001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7291788998736266,Treated,On support,1,93.40179999999999,695223,669982,1,.0000357051020068,0
IN132560099=,103.838,9/30/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,2.2444999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7084525195694804,Treated,On support,1,99.598,693805,669802,1,.0000866053208559,0
IN132560099=,103.706,10/3/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,4.2902002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7393890822740072,Treated,On support,1,139.945,695929,670066,1,.0001357896449175,0
IN132560099=,103.566,10/4/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,6.6006999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7721790235345301,Treated,On support,1,113.537,700354,670376,1,.0001143738933163,0
IN132560099=,103.375,10/5/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,1.918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7033608375360467,Treated,On support,1,101.565,693576,669744,1,.0001690926028668,0
IN132560099=,103.293,10/6/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,.3028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.677594723019872,Treated,On support,1,96.77,692795,669415,1,.0000119492743191,0
IN132560099=,103.424,10/7/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,4.0700002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7361419693121021,Treated,On support,1,96.764,695687,670045,1,.0001430335978615,0
IN132560099=,103.438,10/10/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,2.1149001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7064363239181999,Treated,On support,1,106.2656,693763,669783,1,1.00009934889e-07,0
IN132560099=,103.273,10/11/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,3.3794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7258261866865007,Treated,On support,1,100.415,694887,669949,1,.0000910408229486,0
IN132560099=,103.123,10/12/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,.1822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.6756340939316641,Treated,On support,1,101.248,692757,669395,1,.0000584912418217,0
IN132560099=,103.421,10/13/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,2.1261001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7066108171655625,Treated,On support,1,98.50239999999999,693769,669784,1,.0001612953769747,0
IN132560099=,103.337,10/14/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,7.507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.7843776741904573,Treated,On support,1,103.936,702408,670483,1,.0001805984557539,0
IN132560099=,103.366,10/17/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,2.3694999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.710391016037375,Treated,On support,1,107.993,693841,669820,1,5.82748301614e-06,0
IN132560099=,103.559,10/18/2016,30-11-2015,US Dollar,Eurobond Market,350000000,BB,BANKS,1,1,1,0,1,37,6,2,12,6.5,1.8718022,16.693399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.673443,.8854853571399871,Treated,On support,1,105.687,711824,671348,1,7.72620522782e-07,0
